"Min","Q1","Median","Mean","Q3","Max","sd","Variable"
3.343,10.59,12.04,11.54,12.62,18.74,2.21512362080019,"Depth"
201.4,230.7,233.6,232.6,236,250.4,5.73440837128648,"XCO2Dpp"
90.11,124.5,127.7,126.4,129.9,139.8,5.09829112430353,"XCH4Dpp"
24.13,24.23,24.27,24.32,24.39,24.83,0.120894476127372,"TempC"
112.9,113.1,113.2,113.2,113.2,113.3,0.0432657445051321,"SPCµScm"
0.0997,0.1081,0.1092,0.1097,0.1111,0.1212,0.00233820781470149,"ChlARFU"
0.2205,0.2561,0.2605,0.2599,0.2639,0.3004,0.0058929614022497,"ChlAµgL"
-0.07601,-0.06199,-0.0614,-0.06114,-0.06026,-0.04933,0.00156747124756034,"BGAPCRFU"
-0.02173,-0.01398,-0.0134,-0.01316,-0.01233,0.004481,0.00142389358138807,"BGAPCµL"
0.1354,0.7321,0.8098,0.7845,0.8723,1.594,0.142962874547037,"TurbFNU"
0.4188,0.4465,0.4496,0.4503,0.4554,0.4761,0.00607942676554564,"fDOMRFU"
1.549,1.614,1.623,1.628,1.643,1.721,0.0186277310385884,"fDOMQSU"
102.2,105.8,106.3,106.2,106.7,108.4,0.639764003515223,"ODOsat"
8.605,8.886,8.917,8.903,8.933,9.068,0.0466930979907548,"ODOmgL"
8.104,8.135,8.14,8.147,8.15,8.235,0.0188309647139758,"pH"
5.143,6.479,6.563,6.504,6.614,7.117,0.208779004460576,"Pressps"
198.9,231.8,234.3,233.7,237,250.4,5.50375044032151,"XCO2Dppm_h"
201,235,237.6,236.8,240.7,254.3,6.52567826160183,"XCO2Dppm_t"
82.88,122,126.5,124.7,129.8,141,7.18618934722189,"XCH4Dppm_h"
109.7,134.9,137.7,138.6,142.3,158.7,4.4114354837425,"XCH4Dppm_t"
24.09,24.22,24.28,24.33,24.41,24.85,0.134728834977906,"TmpC_hy"
24.14,24.24,24.28,24.34,24.42,24.84,0.132583541028137,"TempC_t"
113,113.1,113.2,113.2,113.2,113.3,0.0413267754409386,"SPCµScm_h"
112.9,113.2,113.2,113.2,113.2,113.4,0.0383941647364959,"SPCµScm_t"
0.09792,0.1091,0.1103,0.1107,0.1123,0.1193,0.00224207847270914,"ChlARFU_h"
0.07922,0.1093,0.1107,0.1106,0.1121,0.1234,0.00215555517511365,"ChlARFU_t"
0.2052,0.2514,0.256,0.259,0.2668,0.3085,0.010424541569254,"ChlAµgL_h"
0.2196,0.2582,0.262,0.2634,0.2682,0.3136,0.00787248569777301,"ChlAµgL_t"
-0.07306,-0.06181,-0.06121,-0.06117,-0.06054,-0.04773,0.0013216568590014,"BGAPCRFU_h"
-0.07694,-0.06361,-0.06246,-0.06258,-0.06168,-0.03137,0.00183293615649197,"BGAPCRFU_t"
-0.0235,-0.01391,-0.01333,-0.01333,-0.0128,-0.0008802,0.00133212479751918,"BGAPCµgL_h"
-0.03191,-0.01639,-0.01507,-0.01496,-0.01374,-0.000619,0.00206262113484364,"BGAPCµgL_t"
0.123,0.7453,0.8033,0.7737,0.8415,1.738,0.122107472236176,"TrbFNU_h"
0.1905,0.8261,0.9177,0.8868,0.9782,1.514,0.156937979661625,"TrbFNU_t"
0.4206,0.4482,0.4535,0.4536,0.4595,0.4835,0.00742614289174248,"fDOMRFU_h"
0.4222,0.4476,0.453,0.4535,0.4592,0.4885,0.00798881588707858,"fDOMRFU_t"
1.539,1.62,1.63,1.633,1.648,1.725,0.0186660469084676,"fDOMQSU_h"
1.536,1.624,1.635,1.636,1.651,1.743,0.0193324313787522,"fDOMQSU_t"
102.3,106,106.3,106.2,106.5,108.1,0.526312639327756,"ODOst_h"
102.3,105.9,106.2,106.1,106.4,108.2,0.511884590276682,"ODOst_t"
8.529,8.829,8.854,8.844,8.868,9.086,0.0453087293057639,"ODOmgL_h"
8.57,8.872,8.904,8.893,8.926,9.089,0.0523382713171167,"ODOmgL_t"
8.101,8.129,8.135,8.138,8.143,8.229,0.016209363626276,"pH_hyd"
8.099,8.13,8.135,8.139,8.142,8.233,0.0172334996641827,"pH_tau"
0.1463,0.1902,0.1928,0.1923,0.1959,0.2112,0.00537017381320834,"CH4uM"
4987,6553,6702,6643,6805,7275,237.121818209964,"CH4Sat"
0.1476,0.1886,0.193,0.1918,0.1966,0.2136,0.00675982866729956,"CH4M_hy"
4518,6420,6665,6564,6809,7427,366.588970343749,"CH4St_h"
0.1818,0.2031,0.2069,0.2073,0.2114,0.2265,0.00519179338180762,"CH4uM_t"
5609,6842,6992,7020,7211,8198,247.049557097785,"CH4St_t"
7.204,8.559,8.687,8.625,8.752,9.262,0.219966150969706,"CO2uM"
50.35,58.27,59.03,58.7,59.45,62.9,1.33009757326834,"CO2Sat"
7.129,8.531,8.645,8.595,8.746,9.251,0.261332737755717,"CO2M_hy"
49.8,58.5,59.23,58.93,59.78,63.12,1.43263665512952,"CO2St_h"
7.238,8.589,8.685,8.661,8.807,9.378,0.241942879451253,"CO2uM_t"
49.78,58.11,58.85,58.66,59.64,63.04,1.64042659221912,"CO2St_t"
